Unique ID,inventory_year,company_proponent,project_name,province,sector,company_type,group,cleantech,opening inventory flag,freshman flag,graduate flag,dropout flag,construction flag,planned flag,size_bin
4004,2021,ITC Holdings Corp. (subsidiary of Fortis),ITC Lake Erie Connector LLC,ON,Energy,Private,Other,Yes,1,0,0,0,0,1,"$1,000M - $4,999M"
4006,2021,Mines Agnico Eagle ltee,Wasamac,QC,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$100M - $499M
4007,2021,NexGen Energy Ltd.,Rook I,SK,Mining,Private,Other,No,1,0,0,0,0,1,"$1,000M - $4,999M"
4008,2021,Denison Mines Corp.,Wheeler River - Phoenix,SK,Mining,Private,Other,No,1,0,0,0,0,1,$500M - $999M
4011,2021,Canadian Metals,Langis,QC,Mining,Private,Other,No,1,0,0,0,0,0,$100M - $499M
4013,2021,Rio Tinto,Vaudreuil alumina refinery,QC,Mining,Private,Critical Mineral,Yes,1,0,0,1,0,1,$100M - $499M
4014,2021,Alcoa/Rio Tinto,The Elysis joint venture,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,$500M - $999M
4016,2021,Allkem Limited,James Bay Lithium,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,Unknown
4019,2021,Kalesnikoff Lumber,Glulam beams and CLT,BC,Forest,Private,EWP,Yes,1,0,0,0,0,0,<$100M
4020,2021,Kruger,New tissue manufacturing facility,QC,Forest,Private,Pulp & Paper,No,1,0,1,1,0,0,$500M - $999M
4021,2021,Tolko,Mill upgrade,BC,Forest,Private,Pulp & Paper,No,1,0,0,0,0,1,<$100M
4022,2021,Skeena Sawmills,Mill upgrade,BC,Forest,Private,Pulp & Paper,No,1,0,0,0,0,0,<$100M
4024,2021,Active Energy Group,New advanced pellet plant,NL,Forest,Private,Other,Yes,1,0,0,1,0,1,<$100M
4026,2021,Resolute,Mill upgrade,ON,Forest,Private,Pulp & Paper,No,1,0,0,0,0,0,<$100M
4028,2021,Bois d'oeuvre Cedrico,Sawmill upgrade,QC,Forest,Private,Lumber,No,1,0,0,0,1,1,<$100M
4029,2021,Rayonier Advanced Materials,Sawmill upgrade,QC,Forest,Private,Lumber,No,1,0,0,0,0,0,<$100M
4030,2021,Gitxsan Development Corp and Airex Energy,Torrefied pellet plant,BC,Forest,Private,Other,Yes,1,0,0,0,1,1,<$100M
4031,2021,Uniboard,Mill upgrade,QC,Forest,Private,Pulp & Paper,No,1,0,0,0,0,0,<$100M
4032,2021,Kruger,Upgrade packaging plant,QC,Forest,Private,Other,Yes,1,0,0,1,0,0,<$100M
4033,2021,Hibernia Management and Development Company,Hibernia West Project,NL,Energy,Private,Other,Yes,1,0,0,1,0,0,"$1,000M - $4,999M"
4034,2021,NGTL,NGTL 2021 Expansion,AB,Energy,Private,Other,Yes,1,0,0,1,0,0,"$1,000M - $4,999M"
4035,2021,NGTL,NGTL 2022 Expansion (North Corridor and Edson Mainline),AB,Energy,Private,Trans & Distr,No,1,0,0,0,1,1,"$1,000M - $4,999M"
4036,2021,VanadiumCorp Resource inc.,Lac Dorao Vanadium,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,0,$100M - $499M
4037,2021,Les Ressources Yorbeau inc.,Lac scott,QC,Mining,Private,Other,No,1,0,0,1,0,1,$100M - $499M
4038,2021,SOQUEM-Focus graphite,Kwyjibo,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,0,$500M - $999M
4039,2021,Eastmain Resources,Eau Claire,QC,Mining,Private,Other,No,1,0,0,1,0,1,$100M - $499M
4040,2021,CRB Innovations,0,QC,Forest,Private,Other,Yes,1,0,0,0,0,0,Unknown
4041,2021,Gazoduq inc.,Gazoduq,Multi,Energy,Private,Other,Yes,1,0,0,1,0,0,"$1,000M - $4,999M"
4044,2021,EDF Renewables Canada Inc.,Cypress Wind Power Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,0,Unknown
4045,2021,Potentia Renewables Inc.,Stirling Wind Power Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,1,Unknown
4046,2021,Capstone Infrastructure Corporation,Buffalo Atlee Wind Farm 1 -3,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,Unknown
4047,2021,TransAlta Corporation,Windrise Wind (207 MW),AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
4048,2021,Potentia Renewables Inc.,Jenner Wind Power Project 1 and 2,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,Unknown
4050,2021,Canadian Solar,Three solar farms,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
4051,2021,Canadian Solar,Suffield bi-facial solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,1,0,1,0,<$100M
4052,2021,Cascade Power,Cascade Natural Gas Project,AB,Energy,Private,NG Power Gen,No,1,0,0,0,0,0,"$1,000M - $4,999M"
4053,2021,Fengate Capital Management,Central Utility Block for Heartland Petrochemical Complex,AB,Energy,Private,Oil & Gas - Downstream,No,1,0,1,0,1,0,$500M - $999M
4054,2021,University of Alberta,South Campus District Energy System,AB,Energy,Private,Clean Heat,Yes,1,0,0,0,0,0,<$100M
4055,2021,Kineticor Resource Corp,Three Creeks Power Plant,AB,Energy,Private,NG Power Gen,Yes,1,0,0,1,0,0,$100M - $499M
4057,2021,EDF Renewables Canada,Vulcan Solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,1,$100M - $499M
4060,2021,Solar Krafte,Wrentham Solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
4061,2021,Solar Krafte,Spring Coulle Solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,1,1,0,0,<$100M
4062,2021,Solar Krafte,Strathmore Solar Farm,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
4063,2021,Suncor,Forty Mile Wind Power Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,0,Unknown
4066,2021,Westcoast,T South Expansion and Reliability Project,BC,Energy,Private,Other,Yes,1,0,0,0,1,1,$100M - $499M
4067,2021,Global First Power,Micro Modular Reactor demonstration project at Chalk River Laboratories,ON,Energy,Private,Nuclear,Yes,1,0,0,0,0,1,Unknown
4072,2021,PEI Energy Corporation,Borden Battery Park,PE,Energy,Public,"DER, Storage, EV",Yes,1,0,0,0,0,1,<$100M
4073,2021,PEI Energy Corporation,Western PEI Transmission Upgrade,PE,Energy,Private,Trans & Distr,No,1,0,0,0,0,1,<$100M
4077,2021,Synex Energy Resources Ltd.,Victoria Lake Hydro Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
4079,2021,BC Hydro,Mica 600V Circuit Breaker Upgrades Project,BC,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
4080,2021,Pacific Greengen Power Inc.,Fries Creek Hydroelectric Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,<$100M
4081,2021,BC Hydro,Cheakamus Recoat Units 1 & 2 Penstock Project,BC,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
4082,2021,BC Hydro,Tilbury System Improvements Project,BC,Energy,Public,Clean Electricity,Yes,1,0,1,0,1,0,<$100M
4084,2021,BC Hydro,Bridge River 2 - Strip and Recoat Penstock 1 Interior Project,BC,Energy,Public,Clean Electricity,Yes,0,1,0,0,0,0,<$100M
4092,2021,BC Hydro,G.M. Shrum Spillway Gate Upgrade Project,BC,Energy,Public,Other,Yes,1,0,1,0,1,0,<$100M
4093,2021,BC Hydro,Mica Modernize Controls (Digital) Project,BC,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
4094,2021,BC Hydro,Barnard Substation 50/60 Feeder Section Replacement Project,BC,Energy,Public,Trans & Distr,No,1,0,0,0,1,0,<$100M
4096,2021,Boralex,Babcock Ridge Wind Farm,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,<$100M
4097,2021,Sukunka Wind Project LP,Sukunka Wind Energy Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
4098,2021,Zonnebeke Wind Project LP,Zonnebeke Wind Energy Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
4101,2021,BC Hydro,UBC Load Increase Stage 2 Project,BC,Energy,Public,Other,Yes,1,0,1,0,0,0,<$100M
4104,2021,Canfor Corporation/Licella,Biofuel Facility,BC,Energy,Private,Low Carbon Fuels,Yes,1,0,0,0,0,1,<$100M
4105,2021,BC Hydro,South Fraser Transmission Relocation Project,BC,Energy,Public,Trans & Distr,No,1,0,0,0,0,0,<$100M
4106,2021,BC Hydro,Downtown Vancouver Electricity Supply - West End Strategic Property Purchase,BC,Energy,Public,Clean Electricity,Yes,1,0,0,0,1,0,<$100M
4107,2021,BC Hydro,Mica Replace Units 1-4 Transformers Project,BC,Energy,Public,Clean Electricity,Yes,1,0,0,0,1,0,<$100M
4108,2021,BCHydro,LNG Canada Load Interconnection Project,BC,Energy,Public,Trans & Distr,No,1,0,0,0,1,0,<$100M
4111,2021,Borealis Geopower,Canoe Reach Geothermal Energy Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$100M - $499M
4114,2021,WindRiver Power Corp.,Kinskuch Hydroelectric Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
4115,2021,Pembina Pipeline Corp.,Watson Island Propane Export Terminal,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,$100M - $499M
4116,2021,Alcan Aluminum Ltd. and the Province of BC,Kenney Dam Cold Water Release Facility,BC,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
4117,2021,BC Hydro,Peace Region Electricity Supply Project,BC,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
4119,2021,AltaGas / Vopak Development Canada Inc.,Ridley Island Energy Export Facility (REEF),BC,Energy,Private,"DER, Storage, EV",Yes,1,0,0,0,1,1,$500M - $999M
4122,2021,Teck Resources/NGEx Resources,GJ Kinaskan Lake Copper-Gold Project,BC,Mining,Private,Precious Metal,No,1,0,0,0,0,1,Unknown
4123,2021,Fortis BC Inc.,Nicola Lake Hydro Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,Unknown
4124,2021,Selkirk Metals Corp.,Gold Mine,BC,Mining,Private,Precious Metal,No,1,0,0,0,0,1,Unknown
4125,2021,Nisgaa Nation,Nisgaa LNG,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,Unknown
4126,2021,Devon Energy Corporation/ BP JV,Pike,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,"$1,000M - $4,999M"
4128,2021,Gibson Energy Inc.,Hardisty Terminal Expansion,AB,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,0,$100M - $499M
4129,2021,Pembina Pipelines Corp.,Peace Pipeline Expansion,AB,Energy,Private,Trans & Distr,No,1,0,0,0,1,0,$500M - $999M
4130,2021,Pembina Pipelines Corp.,Peace Pipeline Expansion,AB,Energy,Private,Trans & Distr,No,1,0,0,0,1,1,$500M - $999M
4131,2021,Pembina Pipinelines Corp. / NuVista JV,Hythe Development,AB,Energy,Private,Clean Electricity,Yes,1,0,1,0,0,0,$100M - $499M
4132,2021,Pembina Pipinelines Corp. / NuVista JV,Duvernay III,AB,Energy,Private,Clean Electricity,Yes,1,0,1,0,0,0,$100M - $499M
4133,2021,SinoCan Global,SinoCan Global Upgrader and Petrochemical Facility,AB,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,"$5,000M+"
4134,2021,Nauticol Energy,Nauticol Methanol Plant,AB,Energy,Private,Low Carbon Fuels,Yes,1,0,0,0,0,1,"$1,000M - $4,999M"
4135,2021,Fengate Capital Management,Central Utility Block (for Heartland Petrochemical Complex),AB,Energy,Private,Oil & Gas - Downstream,No,1,0,1,0,0,0,$500M - $999M
4136,2021,Inter Pipeline Corp,Acrylic Acid Plant,AB,Energy,Private,Waste Biomass,Yes,1,0,0,0,0,0,$500M - $999M
4137,2021,Wapahki Energy /CN Rail JV,Canapux Bitumen Processing Facility,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,1,0,1,<$100M
4138,2021,DP Energy,South Calgary Solar Facility,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
4143,2021,Calibre Mining (previously Marathon Gold Corporation),Valentine Gold Mine,NL,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$100M - $499M
4146,2021,Newfoundland & Labrador,Regional Assessment of Offshore Oil and Gas Exploratory Drilling East of Newfoundland and Labrador,NL,Energy,Public,Oil & Gas - Upstream,No,1,0,0,0,0,1,Unknown
4147,2021,Pure Gold Mining Inc.,Madsen,ON,Mining,Private,Precious Metal,No,1,0,0,0,0,0,<$100M
4148,2021,Ontario Power Generation,Ranney Falls Expansion,ON,Energy,Public,Other,Yes,1,0,0,0,1,0,<$100M
4153,2021,DP Energy Limited (Haligonia Tidal Energy Ltd. / Rio Fundo Operations Canada Ltd.),Uisce Tapa In-Stream Tidal Energy Project,NS,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$100M - $499M
4154,2021,Sustane Technologies,Sustane Chester,NS,Energy,Private,Other,Yes,1,0,0,0,0,0,<$100M
4155,2021,Eagle Hill Energy LP /Kwanlin Dn First Nation,Haeckel Hill Wind Farm,YK,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,<$100M
4157,2021,SaskPower,Golden South Wind Energy Facility,SK,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,Unknown
4158,2021,EDF Renewables,Sharp Hills wind farm (248 MW),AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$500M - $999M
4159,2021,Noront Resources Ltd.,Ferrochrome Processing Facility,ON,Mining,Private,Other,No,1,0,0,0,0,1,"$1,000M - $4,999M"
4160,2021,Resolute Forest Products,New cellulose filament plant,QC,Forest,Private,Other,Yes,1,0,0,0,0,1,<$100M
4161,2021,Pinnacle and Tolko,High Level Wood Pellet Plant,AB,Forest,Private,Other,Yes,1,0,1,0,0,0,<$100M
4162,2021,Waroona Energy Inc.,Superior Lake (formerly Pick Lake/Winston Lake Zinc Project),ON,Mining,Private,Other,No,1,0,0,0,0,1,$100M - $499M
4163,2021,Canadian Premium Sand,Wanipigow,MB,Mining,Private,Other,No,1,0,0,0,0,1,$100M - $499M
4164,2021,Copper Mountain Mining Corp.,New Ingerbelle,BC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,<$100M
4166,2021,Foran Mining Corp.,McIlvenna Bay,SK,Mining,Private,Other,No,1,0,0,0,0,1,$100M - $499M
4167,2021,Electra Battery Materials Corp.,Cobalt Refinery Complex,ON,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,0,<$100M
4168,2021,Alliance Magnesium,Alliance Magnesium Plant,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,1,0,$100M - $499M
4169,2021,Allegiance Coal,Telkwa (Delete same project as Tenas Project (ID3610),BC,Mining,Private,Coal,No,1,0,0,0,1,1,<$100M
4170,2021,FortisBC,Tilbury Phase 2 LNG Expansion,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,Unknown
4171,2021,FortisBC,Tilbury 1A and 1B Marine Terminal,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,Unknown
4172,2021,NGTL,NGTL Westpath Delivery project 2023,AB,Energy,Private,Other,Yes,1,0,0,0,0,1,"$1,000M - $4,999M"
4173,2021,SJ Energy,Burchill Wind Energy,NB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
4174,2021,Kahnawake Sustainable Energies (KSE) et Kruger,Des cultures,QC,Energy,Private,Other,Yes,1,0,0,0,0,0,<$100M
4175,2021,Parc aoolien Dune-du-Nord,Dune-du-Nord,QC,Energy,Private,Other,Yes,1,0,0,0,1,0,<$100M
4176,2021,Innergex et corporation fonciaoAEre Pituvik,Centrale hydroao lectrique Innavik,QC,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$100M - $499M
4177,2021,Gibson Energy Inc. & US Development Group,Hardisty Diluent Recovery Unit (DRU),AB,Energy,Private,Clean Electricity,Yes,1,0,1,0,0,0,$500M - $999M
4178,2021,Suncor Energy Inc.,Suncor Power Cogeneration Units,AB,Energy,Private,NG Power Gen,No,1,0,0,0,0,0,"$1,000M - $4,999M"
4179,2021,Cenovus Energy Inc.,Christina Lake Phase H Expansion,AB,Energy,Private,Other,Yes,1,0,0,0,1,1,"$1,000M - $4,999M"
4180,2021,TC Energy Corporation,2023 NGTL Intra-Basin System Expansion,AB,Energy,Private,Other,Yes,1,0,0,0,0,1,$500M - $999M
4181,2021,Nova Gas Transmission,Edson Mainline Expansion Project,AB,Energy,Private,Trans & Distr,No,1,0,0,0,0,1,$500M - $999M
4182,2021,Imperial Oil Ltd.,Cold Lake Thermal Project Enhancements,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,$100M - $499M
4183,2021,TC Energy Corporation,Alberta XPress Expansion Project,AB,Energy,Private,Other,Yes,1,0,0,0,0,1,$100M - $499M
4184,2021,Dow Chemical Canada,Dow Ethylene Plant Expansion,AB,Energy,Private,Other,Yes,1,0,0,0,0,0,$100M - $499M
4185,2021,ATCO Pipelines,Pembina Keephills Transmission Project,AB,Energy,Private,Trans & Distr,No,1,0,1,1,0,0,$100M - $499M
4186,2021,Berkshire Hathaway Energy Canada,Rattlesnake Ridge Wind Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
4188,2021,Alpin Sun,Airport City Solar,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$100M - $499M
4189,2021,Capital Power,Whitla Wind Power Project - Phase 2,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
4190,2021,Pembina Pipeline Corporation,Empress Cogeneration Power Facility,AB,Energy,Private,NG Power Gen,No,1,0,0,0,1,0,$100M - $499M
4192,2021,SemCams and TransAlta,Kaybob South #3 Cogeneration Plant,AB,Energy,Private,NG Power Gen,No,1,0,0,0,1,0,$100M - $499M
4194,2021,Pembina Pipeline Corporation,Peace Pipeline Expansion Phase 9,AB,Energy,Private,Trans & Distr,No,1,0,0,0,1,1,$100M - $499M
4195,2021,Capital Power,Whitla Wind Power Project - Phase 3,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
4197,2021,Canadian Natural Resources Ltd. (CNRL),Scotford Upgrader Expansion,AB,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,1,0,<$100M
4198,2021,Climate Transition Development Corporation,Greenview Geothermal Power Plant (Alberta No. 1),AB,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,1,<$100M
4199,2021,City of Calgary,Bonnybrook WWTP Cogeneration Expansion,AB,Energy,Public,NG Power Gen,No,1,0,0,0,0,0,<$100M
4200,2021,Elemental Energy,Brooks Solar 2 Power Plant,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,0,<$100M
4201,2021,Manitoba Hydro,Portage Area Capacity Enhancements,MB,Energy,Public,Other,Yes,1,0,0,0,1,1,$100M - $499M
4202,2021,Spicer,PempaoNq In-stream Tidal Energy Project,NS,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
4203,2021,Big Moon Power,Tidal power demonstration facility,NS,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
4204,2021,Jupiter Hydro,In-Stream Tidal Demonstration Project,NS,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
4205,2021,Nova Innovation,The Nova Tidal Array (Petit Passage),NS,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
4208,2021,Alton Natural Gas Pipeline,0,NS,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,Unknown
4209,2021,Enbridge,Windsor Line Replacement,ON,Energy,Private,Trans & Distr,No,1,0,0,0,0,0,$100M - $499M
4210,2021,Enbridge,Owen Sound Reinforcement,ON,Energy,Private,Clean Electricity,Yes,1,0,1,0,1,0,<$100M
4211,2021,Enbridge,2021 Dawn Parkway Expansion Project - Kirkwall-Hamilton Project,ON,Energy,Private,Other,Yes,1,0,0,0,0,0,$100M - $499M
4212,2021,Northeast Midstream,Nipigon LNG and North Shore Gas Distribution Project,ON,Energy,Private,Oil & Gas - Downstream,No,1,0,0,1,0,1,<$100M
4213,2021,EPCOR Utilities Inc.,Southern Bruce Natural Gas Project,ON,Energy,Private,NG Power Gen,No,1,0,0,0,0,0,<$100M
4214,2021,Imperial Oil Ltd.,Waterdown to Finch Project,ON,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,1,0,$100M - $499M
4215,2021,Hydro One,Lakeshore Transmission Stations Project Leamington Area Transmission Reinforcement (Lakeshore Transmission Station & Chatham to Lakeshore Line),ON,Energy,Public,Trans & Distr,No,1,0,0,0,1,1,$100M - $499M
4216,2021,NRStor and Six Nations of the Grand River Development Corporation Oneida Energy Storage LP,Oneida Energy Storage,ON,Energy,Private,"DER, Storage, EV",Yes,1,0,0,0,0,1,Unknown
4217,2021,Cenovus Energy Inc.,Spruce Lake East Lloyd,SK,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,Unknown
4218,2021,North American Helium,Helium Purification Plant,SK,Energy,Private,Other,Yes,1,0,0,0,1,0,<$100M
4219,2021,Yukon Energy Corporation,Grid-Scale Battery Storage,YK,Energy,Public,"DER, Storage, EV",Yes,1,0,0,0,1,1,<$100M
4220,2021,Port Hawkesbury Paper,Goose Harbour Lake Wind Farm (formerly Pirate Harbour),NS,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
4221,2021,City of Summerside / Republic of KoreaoNs Samsung Renewable Energy,City of Summerside Solar Farm,PE,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
4222,2021,TransAlta,Windcharger Battery Storage,AB,Energy,Private,"DER, Storage, EV",Yes,1,0,1,0,1,0,<$100M
4223,2021,Potentia Renewables Inc.,Jenner Wind Power Project 3,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,Unknown
4224,2021,WindRiver Power Corp. & TC Energy,Canyon Creek Hydro Power Project (storage),AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
4226,2021,Greengate Power Corporation,Wheatland Wind Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
4227,2021,Element5,New cross-laminated timber plant,ON,Forest,Private,EWP,Yes,1,0,0,0,0,0,<$100M
4230,2021,JD Irving,Mill modernization and upgrade,NB,Forest,Private,Pulp & Paper,No,1,0,0,1,0,0,<$100M
4231,2021,Enbridge Frontier Inc.,Frontier NGL Plant and Pipeline Project,BC,Energy,Private,Trans & Distr,No,1,0,0,0,1,1,"$1,000M - $4,999M"
4232,2021,West Coast Olefins Ltd.,West Coast Olefins Ethylene Plant,BC,Energy,Private,Waste Biomass,Yes,1,0,0,0,0,1,"$5,000M+"
5000,2021,CanWhite Sands Corporation,DEN prooperty,MB,Mining,Private,Other,No,0,1,0,0,0,1,Unknown
5001,2021,CanWhite Sands Corporation,VIVIAN Sand Facility Project,MB,Mining,Private,Other,No,0,1,0,0,0,1,Unknown
5002,2021,Inuvialuit Petroleum Corporation,Inuvialuit Energy Security Project,NT,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,Unknown
5003,2021,Arctic Canadian Diamond Corp,Ekati Diamond Mine Expansion - Point Lake,NT,Mining,Private,Precious Metal,No,0,1,0,0,0,1,Unknown
5004,2021,CanWhite Sands Corporation,BRU property,MB,Mining,Private,Other,No,0,1,0,0,0,1,Unknown
5006,2021,Skidegate Band Council,Haida Gwaii Clean Energy Project,BC,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,<$100M
5007,2021,NTPC,The Inuvik Wind Generation Project,NT,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,<$100M
5010,2021,Deh Tai GP Ltd,Clarke Lake Geothermal Development,BC,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,$100M - $499M
5014,2021,"Nisga'a Nation, Western LNG, Rockies LNG Partners",Ksi Lisims LNG,BC,Energy,Private,Oil & Gas - Downstream,No,0,1,0,0,0,1,Unknown
5015,2021,Pace Canada LP,Youngstown Solar Project,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,<$100M
5016,2021,Pace Canada LP,Caroline Solar Project,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,<$100M
5017,2021,Pace Canada LP,Hannah Sheerness Solar Project,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,<$100M
5018,2021,Tlingit Homeland Energy Limited Partnership (THELP),Atlin Hydro Expansion project,BC,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,Unknown
5019,2021,AWP Industrial Park,"pellet mill, sawmill, biomass power plant and logistics",NT,Forest,Private,Lumber,No,0,1,0,0,0,1,<$100M
5021,2021,Capstone Infrastructure,Kneehill Solar Project,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,<$100M
5022,2021,Capstone Infrastructure,Michichi Solar Generation Facility,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,<$100M
5024,2021,Elemental Energy,East Strathmore Solar Project,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,0,<$100M
5025,2021,Interfor Corporation,Mill improvement,BC,Forest,Private,Pulp & Paper,No,0,1,0,0,1,1,<$100M
