unique_id,year,company,project,loation,province,status,sector,project_cost,latitude_1,longitude_1,company_type,group,cleantech,abbreviation,planning,construction,active,graduate,dropout
1080,2022,Suncor Energy Inc.,Meadow Creek,Regional Municipality of Wood Buffalo,AB,Approved,Energy,,56.33402271,-111.3155691,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
1081,2017,Sunshine Oilsands Ltd.,Thickwood,,AB,Approved,Energy,,,,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
1081,2018,Sunshine Oilsands Ltd.,Thickwood,,AB,Approved,Energy,,,,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
1081,2019,Sunshine Oilsands Ltd.,Thickwood,,AB,Approved,Energy,,,,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
1081,2020,Sunshine Oilsands Ltd.,Thickwood,,AB,Approved,Energy,,,,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
1081,2021,Sunshine Oilsands Ltd.,Thickwood,Regional Municipality of Wood Buffalo,AB,Approved,Energy,,56.91616224,-112.6530022,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
1081,2022,Sunshine Oilsands Ltd.,Thickwood,Regional Municipality of Wood Buffalo,AB,Approved,Energy,,56.91616224,-112.6530022,Private,Waste Biomass,Yes,EN-BIO,1,0,0,0,1
1082,2017,Cenovus Energy Inc.,Narrows Lake,Meanook,AB,Approved,Energy,1600,0,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1082,2018,Cenovus Energy Inc.,Narrows Lake,Meanook,AB,Approved,Energy,1600,0,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1082,2019,Cenovus Energy Inc.,Narrows Lake,Meanook,AB,Approved,Energy,1600,0,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1082,2020,Cenovus Energy Inc.,Narrows Lake,Meanook,AB,Approved,Energy,1600,0,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1082,2021,Cenovus Energy Inc.,Narrows Lake,Meanook,AB,Approved,Energy,1600,54.616103,-113.426459,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1082,2022,Cenovus Energy Inc.,Narrows Lake,Meanook,AB,Approved,Energy,1600,54.616103,-113.426459,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1082,2023,Cenovus Energy Inc.,Narrows Lake,Meanook,AB,Approved,Energy,1600,54.616103,-113.426459,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1082,2024,Cenovus Energy Inc.,Narrows Lake,Meanook,AB,Approved,Energy,1600,54.616103,-113.426459,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1083,2017,Value Creation Inc.,Heartland Upgrader,,AB,In Review,Energy,,,,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1083,2018,Value Creation Inc.,Heartland Upgrader,,AB,In Review,Energy,,,,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1083,2019,Value Creation Inc.,Heartland Upgrader,Strathcona County,AB,Approved,Energy,2000,53.548729,-113.356421,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1083,2020,Value Creation Inc.,Heartland Upgrader,Strathcona County,AB,Approved,Energy,2000,53.548729,-113.356421,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1083,2021,Value Creation Inc.,Heartland Upgrader,Strathcona County,AB,Approved,Energy,2000,53.548729,-113.356421,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1083,2022,Value Creation Inc.,Heartland Upgrader,Strathcona County,AB,Approved,Energy,2000,53.548729,-113.356421,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1083,2023,Value Creation Inc.,Heartland Upgrader,Strathcona County,AB,Approved,Energy,2000,53.548729,-113.356421,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1083,2024,Value Creation Inc.,Heartland Upgrader,Strathcona County,AB,Announced & Planning,Energy,2000,53.548729,-113.356421,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1084,2017,Penn West,Seal,,AB,In Review,Energy,,,,Private,Other,Yes,EN-OTH,1,0,1,0,0
1084,2018,Penn West,Seal,,AB,In Review,Energy,,,,Private,Other,Yes,EN-OTH,1,0,1,0,0
1084,2019,Penn West,Seal,,AB,In Review,Energy,,,,Private,Other,Yes,EN-OTH,1,0,1,0,0
1084,2020,Penn West,Seal,,AB,In Review,Energy,,,,Private,Other,Yes,EN-OTH,1,0,1,0,0
1084,2021,Penn West,Seal,,AB,In Review,Energy,,,,Private,Other,Yes,EN-OTH,1,0,1,0,0
1084,2022,Penn West,Seal,,AB,In Review,Energy,,,,Private,Other,Yes,EN-OTH,1,0,0,0,1
1085,2017,Andora Energy Corporation,Sawn Lake,,AB,In Review,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1085,2018,Andora Energy Corporation,Sawn Lake,,AB,In Review,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1085,2019,Andora Energy Corporation,Sawn Lake,,AB,In Review,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
1086,2017,ConocoPhillips Canada Limited,Surmont,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1086,2018,ConocoPhillips Canada Limited,Surmont,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1086,2019,ConocoPhillips Canada Limited,Surmont,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1086,2020,ConocoPhillips Canada Limited,Surmont,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1086,2021,ConocoPhillips Canada,Surmont,Regional Municipality of Wood Buffalo,AB,In Review,Energy,,56.17014102,-110.8960624,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1086,2022,ConocoPhillips Canada,Surmont,Regional Municipality of Wood Buffalo,AB,In Review,Energy,,56.17014102,-110.8960624,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,0,0,1
1087,2017,Husky Energy Inc.,Dee Valley,Maidstone,SK,In Review,Energy,350,53.08829,-109.292046,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1087,2018,Husky Energy Inc.,Dee Valley,Maidstone,SK,In Review,Energy,350,53.08829,-109.292046,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1087,2019,Husky Energy Inc.,Dee Valley,Maidstone,SK,Under Construction,Energy,350,53.08829,-109.292046,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
1088,2017,Husky Energy Inc.,Spruce Lake Central,Spruce Lake,SK,In Review,Energy,350,53.544447,-109.089619,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1088,2018,Husky Energy Inc.,Spruce Lake Central,Spruce Lake,SK,In Review,Energy,350,53.544447,-109.089619,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1088,2019,Husky Energy Inc.,Spruce Lake Central,Spruce Lake,SK,Under Construction,Energy,350,53.544447,-109.089619,Private,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
1088,2020,Husky Energy Inc.,Spruce Lake Central,Spruce Lake,SK,Under Construction,Energy,350,53.544447,-109.089619,Private,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
1088,2021,Cenovus Energy Inc.,Spruce Lake Central,Spruce Lake,SK,Under Construction,Energy,350,53.544447,-109.089619,Private,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
1088,2022,Cenovus Energy Inc.,Spruce Lake Central,Spruce Lake,SK,Under Construction,Energy,350,53.544447,-109.089619,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
1089,2017,Husky Energy Inc.,Spruce Lake North,Spruce Lake,SK,In Review,Energy,350,53.544447,-109.089619,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1089,2018,Husky Energy Inc.,Spruce Lake North,Spruce Lake,SK,In Review,Energy,350,53.544447,-109.089619,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1089,2019,Husky Energy Inc.,Spruce Lake North,Spruce Lake,SK,Approved,Energy,350,53.544447,-109.089619,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1089,2020,Husky Energy Inc.,Spruce Lake North,Spruce Lake,SK,Under Construction,Energy,350,53.544447,-109.089619,Private,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
1089,2021,Cenovus Energy Inc.,Spruce Lake North,Spruce Lake,SK,Under Construction,Energy,350,53.544447,-109.089619,Private,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
1089,2022,Cenovus Energy Inc.,Spruce Lake North,Spruce Lake,SK,Under Construction,Energy,350,53.544447,-109.089619,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
1090,2017,Value Creation Inc.,Heartland Upgrader,,AB,In Review,Energy,,,,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1090,2018,Value Creation Inc.,Heartland Upgrader,,AB,In Review,Energy,,,,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1090,2019,Value Creation Inc.,Heartland Upgrader,Strathcona County,AB,In Review,Energy,,,,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1090,2020,Value Creation Inc.,Heartland Upgrader,Strathcona County,AB,In Review,Energy,,,,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1090,2021,Value Creation Inc.,Heartland Upgrader,Strathcona County,AB,In Review,Energy,2000,53.77217377,-113.1167603,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1090,2022,Value Creation Inc.,Heartland Upgrader,Strathcona County,AB,In Review,Energy,2000,53.77217377,-113.1167603,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1090,2023,Value Creation Inc.,Heartland Upgrader,Strathcona County,AB,In Review,Energy,2000,53.77217377,-113.1167603,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1090,2024,Value Creation Inc.,Heartland Upgrader,Strathcona County,AB,Announced & Planning,Energy,2000,53.77217377,-113.1167603,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
1091,2017,PTTEP Canada Limited,Mariana,,AB,In Review,Energy,,,,Private,Other,Yes,EN-OTH,1,0,1,0,0
1091,2018,PTTEP Canada Limited,Mariana,,AB,In Review,Energy,,,,Private,Other,Yes,EN-OTH,1,0,1,0,0
1091,2019,PTTEP Canada Limited,Mariana,,AB,In Review,Energy,,,,Private,Other,Yes,EN-OTH,1,0,1,0,0
1091,2020,PTTEP Canada Limited,Mariana,,AB,In Review,Energy,,,,Private,Other,Yes,EN-OTH,1,0,1,0,0
1091,2021,PTTEP Canada Limited,Mariana,Regional Municipality of Wood Buffalo,AB,In Review,Energy,,55.69623392,-111.1409831,Private,Other,Yes,EN-OTH,1,0,1,0,0
1091,2022,PTTEP Canada Limited,Mariana,Regional Municipality of Wood Buffalo,AB,In Review,Energy,,55.69623392,-111.1409831,Private,Other,Yes,EN-OTH,1,0,0,0,1
1092,2017,Imperial Oil Ltd.,Cold Lake SAGD,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1092,2018,Imperial Oil Ltd.,Cold Lake SAGD,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1092,2019,Imperial Oil Ltd.,Cold Lake SAGD,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1092,2020,Imperial Oil Ltd.,Cold Lake SAGD,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1092,2021,Imperial Oil Limited,Cold Lake SAGD,Bonnyville No. 87,AB,In Review,Energy,,54.61747468,-110.5379393,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1092,2022,Imperial Oil Limited,Cold Lake SAGD,Bonnyville No. 87,AB,In Review,Energy,,54.61747468,-110.5379393,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,0,0,1
1093,2017,Athabasca Oil Sands Corporation,Hangingstone,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1093,2018,Athabasca Oil Sands Corporation,Hangingstone,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1093,2019,Athabasca Oil Sands Corporation,Hangingstone,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1093,2020,Athabasca Oil Sands Corporation,Hangingstone,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1093,2021,Athabasca Oil Corporation,Hangingstone,Regional Municipality of Wood Buffalo,AB,In Review,Energy,,56.46792679,-111.4246085,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1093,2022,Athabasca Oil Corporation,Hangingstone,Regional Municipality of Wood Buffalo,AB,In Review,Energy,,56.46792679,-111.4246085,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,0,0,1
1094,2017,Imperial Oil Limited,Syncrude Mildred Lake Extension,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1094,2018,Imperial Oil Limited,Syncrude Mildred Lake Extension,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1094,2019,Imperial Oil Limited,Syncrude Mildred Lake Extension,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1094,2020,Imperial Oil Limited,Syncrude Mildred Lake Extension,,AB,In Review,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1094,2021,Imperial Oil Limited,Syncrude Mildred Lake Extension,Regional Municipality of Wood Buffalo,AB,In Review,Energy,,57.0727083,-111.5898548,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1094,2022,Imperial Oil Limited,Syncrude Mildred Lake Extension,Regional Municipality of Wood Buffalo,AB,In Review,Energy,,57.0727083,-111.5898548,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
1094,2024,Imperial Oil Limited,Syncrude Mildred Lake Extension,Regional Municipality of Wood Buffalo,AB,Under Construction,Energy,3300,57.0727083,-111.5898548,Private,Oil & Gas - Upstream,No,EN-OG-U,0,1,1,0,0
1095,2017,MEG Energy Corp.,May River,Conklin,AB,In Review,Energy,10000,55.691362,-111.27878,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1095,2018,MEG Energy Corp.,May River,Conklin,AB,In Review,Energy,10000,55.691362,-111.27878,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1095,2019,MEG Energy Corp.,May River,Conklin,AB,In Review,Energy,10000,55.691362,-111.27878,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1095,2020,MEG Energy Corp.,May River,Conklin,AB,In Review,Energy,10000,55.691362,-111.27878,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1095,2021,MEG Energy Corp.,May River,Conklin,AB,In Review,Energy,10000,55.691362,-111.27878,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1095,2022,MEG Energy Corp.,May River,Conklin,AB,In Review,Energy,10000,55.691362,-111.27878,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
1096,2017,BP Plc,Terre De Grace,,AB,Announced & Planning,Energy,,,,Private,Other,Yes,EN-OTH,1,0,1,0,0
1096,2018,BP Plc,Terre De Grace,,AB,Announced & Planning,Energy,,,,Private,Other,Yes,EN-OTH,1,0,1,0,0
1096,2019,BP Plc,Terre De Grace,,AB,Announced & Planning,Energy,,,,Private,Other,Yes,EN-OTH,1,0,1,0,0
1096,2020,BP Plc,Terre De Grace,,AB,Announced & Planning,Energy,,,,Private,Other,Yes,EN-OTH,1,0,1,0,0
1096,2021,BP LP,Terre De Grace,Regional Municipality of Wood Buffalo,AB,Announced & Planning,Energy,,57.37199083,-111.3883719,Private,Other,Yes,EN-OTH,1,0,1,0,0
1096,2022,BP LP,Terre De Grace,Regional Municipality of Wood Buffalo,AB,Announced & Planning,Energy,,57.37199083,-111.3883719,Private,Other,Yes,EN-OTH,1,0,0,0,1
1097,2017,Canadian Natural Resources Limited,CCS Follow UP,,AB,Announced & Planning,Energy,,,,Private,"DER, Storage, EV",Yes,EN-LCF,1,0,1,0,0
1097,2018,Canadian Natural Resources Limited,CCS Follow UP,,AB,Announced & Planning,Energy,,,,Private,"DER, Storage, EV",Yes,EN-LCF,1,0,1,0,0
1097,2019,Canadian Natural Resources Limited,CCS Follow UP,,AB,Announced & Planning,Energy,,,,Private,"DER, Storage, EV",Yes,EN-LCF,1,0,1,0,0
1097,2020,Canadian Natural Resources Limited,CCS Follow UP,,AB,Announced & Planning,Energy,,,,Private,"DER, Storage, EV",Yes,EN-LCF,1,0,1,0,0
1097,2021,Canadian Natural Resources Limited,CCS Follow UP,,AB,Announced & Planning,Energy,,,,Private,"DER, Storage, EV",Yes,EN-LCF,1,0,1,0,0
1097,2022,Canadian Natural Resources Limited,CCS Follow UP,,AB,Announced & Planning,Energy,,,,Private,"DER, Storage, EV",Yes,EN-LCF,1,0,0,0,1
1098,2017,Lacrina Energy,Saleski JV (Laricina/Osum),,AB,Announced & Planning,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1098,2018,Lacrina Energy,Saleski JV (Laricina/Osum),,AB,Approved,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1098,2019,Lacrina Energy,Saleski JV (Laricina/Osum),,AB,Approved,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1098,2020,Lacrina Energy,Saleski JV (Laricina/Osum),,AB,Approved,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1098,2021,"Laricina Energy, Osum",Saleski JV (Laricina/Osum),MD of Opportunity,AB,Approved,Energy,,56.3916415,-112.9029559,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
1098,2022,"Laricina Energy, Osum",Saleski JV (Laricina/Osum),MD of Opportunity,AB,Approved,Energy,,56.3916415,-112.9029559,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
1099,2017,Nexxen,Long Lake,,AB,Announced & Planning,Energy,,,,Private,Other,Yes,EN-OTH,1,0,1,0,0
1099,2018,Nexxen,Long Lake,,AB,Announced & Planning,Energy,,,,Private,Other,Yes,EN-OTH,1,0,1,0,0
1099,2019,Nexxen,Long Lake,,AB,Under Construction,Energy,400,56.43177,-111.015496,Private,Other,Yes,EN-OTH,0,1,1,0,0
1099,2020,Nexxen,Long Lake,,AB,Under Construction,Energy,400,56.43177,-111.015496,Private,Other,Yes,EN-OTH,0,1,1,0,0
1099,2021,Nexen Energy,Long Lake,Regional Municipality of Wood Buffalo,AB,Under Construction,Energy,400,56.43177,-111.015496,Private,Other,Yes,EN-OTH,0,1,0,1,0
2000,2017,E-T Energy Ltd.,Popular Creek,,AB,Announced & Planning,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
2000,2018,E-T Energy Ltd.,Popular Creek,,AB,Announced & Planning,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
2000,2019,E-T Energy Ltd.,Popular Creek,,AB,Announced & Planning,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
2000,2020,E-T Energy Ltd.,Popular Creek,,AB,Announced & Planning,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
2000,2021,E-T Energy Ltd.,Poplar Creek,Regional Municipality of Wood Buffalo,AB,Announced & Planning,Energy,,56.8443189,-111.4641288,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
2000,2022,E-T Energy Ltd.,Poplar Creek,Regional Municipality of Wood Buffalo,AB,Announced & Planning,Energy,,56.8443189,-111.4641288,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
2001,2017,Sunshine Oilsands Ltd.,Thickwood (Sunshine),,AB,Announced & Planning,Energy,,,,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
2001,2018,Sunshine Oilsands Ltd.,Thickwood (Sunshine),,AB,Announced & Planning,Energy,,,,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
2001,2019,Sunshine Oilsands Ltd.,Thickwood (Sunshine),,AB,Announced & Planning,Energy,,,,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
2001,2020,Sunshine Oilsands Ltd.,Thickwood (Sunshine),,AB,Announced & Planning,Energy,,,,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
2001,2021,Sunshine Oilsands Ltd.,Thickwood (Sunshine),Regional Municipality of Wood Buffalo,AB,Announced & Planning,Energy,,56.91616224,-112.6530022,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
2001,2022,Sunshine Oilsands Ltd.,Thickwood (Sunshine),Regional Municipality of Wood Buffalo,AB,Announced & Planning,Energy,,56.91616224,-112.6530022,Private,Waste Biomass,Yes,EN-BIO,1,0,0,0,1
2002,2017,Sunshine Oilsands Ltd.,Harper,,AB,Announced & Planning,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
2002,2018,Sunshine Oilsands Ltd.,Harper,,AB,Announced & Planning,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
2002,2019,Sunshine Oilsands Ltd.,Harper,,AB,Announced & Planning,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
2002,2020,Sunshine Oilsands Ltd.,Harper,,AB,Announced & Planning,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
2002,2021,Sunshine Oilsands Ltd.,Harper,Regional Municipality of Wood Buffalo,AB,Announced & Planning,Energy,,57.70332522,-113.385494,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
2002,2022,Sunshine Oilsands Ltd.,Harper,Regional Municipality of Wood Buffalo,AB,Announced & Planning,Energy,,57.70332522,-113.385494,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,0,0,1
2003,2017,Devon Oil Canada,Pike (Formely Kirby),,AB,Announced & Planning,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
2003,2018,Devon Oil Canada,Pike (Formely Kirby),,AB,Announced & Planning,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
2003,2019,Devon Oil Canada,Pike (Formely Kirby),,AB,Announced & Planning,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
2003,2020,Devon Oil Canada,Pike (Formely Kirby),,AB,Announced & Planning,Energy,,,,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
2003,2021,Devon Oil Canada,Pike (Formely Kirby),Lac la Biche County,AB,Announced & Planning,Energy,,55.34117856,-110.671694,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
2003,2022,Canadian Natural Resources Limited,Pike (Formely Kirby),Lac la Biche County,AB,Announced & Planning,Energy,,55.34117856,-110.671694,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,0,0,1
2004,2017,Husky Energy Inc.,Mcmullin,,AB,Announced & Planning,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
2004,2018,Husky Energy Inc.,Mcmullin,,AB,Announced & Planning,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
2004,2019,Husky Energy Inc.,Mcmullin,,AB,Announced & Planning,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
2004,2020,Husky Energy Inc.,Mcmullin,,AB,Announced & Planning,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
2004,2021,Husky Energy Inc.,Mcmullen Thermal Project,M.D. of Opportunity No. 17,AB,Announced & Planning,Energy,,55.74623907,-113.78401,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
2004,2022,Husky Energy Inc.,Mcmullen Thermal Project,M.D. of Opportunity No. 17,AB,Announced & Planning,Energy,,55.74623907,-113.78401,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
2005,2017,Cenovus Energy Inc.,Ravin Ridge and Wallace Creek,,AB,Announced & Planning,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
2005,2018,Cenovus Energy Inc.,Ravin Ridge and Wallace Creek,,AB,Announced & Planning,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
2005,2019,Cenovus Energy Inc.,Ravin Ridge and Wallace Creek,,AB,Announced & Planning,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
